glucose, eda_mean, eda_kurt, temp_mean, temp_std, temp_kurt, acc_x_mean, acc_x_std, acc_x_kurt, acc_y_mean, acc_y_std, acc_y_kurt, acc_z_mean, acc_z_std, hr_std, hr_kurt, hr_spectral_centroid, acc_z_spectral_bandwidth, acc_y_spectral_bandwidth, acc_x_spectral_bandwidth, eda_spectral_bandwidth,datetime_spectral_bandwidth
0.0193424820034326,0.1093534648522776,-1.068126794708859,0.9693464343372484,0.0022050379214376,1.636740111145786,0.811851599027492,0.0115007644344652,5.800634597656629,0.4230182790824843,0.029919288945478,3.881006661023554,0.2345754308382098,0.0106929411813962,0.0102597853822767,3.350475365919733,0.1149993120060571,0.2240221104868111,0.2503194252249606,0.1299595669352819,0.2762323090197345,0.4373904588302429
0.0,0.1044612263809264,-1.011588374188179,0.96715804709681,0.003898864573534,-0.676443423240864,0.8070179539928932,0.0136562926824335,0.1342496428667834,0.4407607710240027,0.0433000841484198,-1.176356013663396,0.2287619636098703,0.0144509266481753,0.012844113887106,-0.4804902793931305,0.0531162691763608,0.1971320848098726,0.2353966626084608,0.1237378413308404,0.2603704116394464,0.4189086173208569
0.0464374730320984,0.0997711707502643,-0.5853492150576698,0.9647119078104988,0.0046577782649086,-1.6520132798094302,0.8039374259709494,0.0129187409830003,-0.0609582515971984,0.4568272067288321,0.0454830566483241,-1.7063163953534626,0.2248660758724248,0.0143128878500527,0.0118041985937961,-0.7406556417668515,0.0540859787076783,0.191944070998096,0.2326240840175643,0.1175908292733411,0.2633471884804683,0.4023549202905133
0.0,0.0960921543833135,-0.328246792671548,0.9624567165840892,0.004385406344053,-1.436600671814645,0.8013575525216632,0.0115193145650991,0.7741452636112691,0.4726801286479019,0.0417387824011139,-0.596427349273497,0.2211699054983363,0.0131229245370114,0.0100162481904206,-0.2938177305814959,0.0407530777263611,0.1921984303388441,0.2270216882454518,0.1182971979921488,0.2188929003212932,0.3874780599680642
0.0390988009254135,0.0946778568962177,2.054679190466151,0.9606641429605296,0.0031771697790461,1.4315530000952426,0.7988525341312885,0.0092027748936748,3.7533558917065135,0.4883712153916997,0.0301880010541843,7.502430891281079,0.2175100389485789,0.0105936885893156,0.0079217351551732,0.3957787552292879,0.0279460539286115,0.1919193057150226,0.2258292182352102,0.1184896685386067,0.192771645194684,0.3740466215896745
0.0,0.0937828567017956,1.9414596457321305,0.9597917942437232,0.00152509130889,-0.6070468467907406,0.7985598778131039,0.0108688305329316,4.6724545930554005,0.4946175099292005,0.0093237802072529,23.23599098859061,0.2335695610183814,0.0502720779558626,0.0067552756383937,1.6900024182726017,0.011900617282987,0.3685973162244319,0.1183218080763863,0.0990506496595894,0.1791467536323188,0.3618603868244164
0.0,0.0968137112288455,2.4054042640455013,0.9603863497188664,0.002096894119136,-1.133364035002234,0.7961296365563244,0.0154121031316303,0.3940802110035566,0.4914529730040868,0.0099774057574495,19.11164728394217,0.2680060270755102,0.0750279501241536,0.0090467430928402,0.1485082401532071,0.0353802136165694,0.3474403458884917,0.1117229767107096,0.0913626996180014,0.3054680684732492,0.3507501408243558
0.0531641774734309,0.105935340548327,-0.6224361011522324,0.9617179758392248,0.0025458703136206,-1.2499047925680629,0.792468128545602,0.0159764568982186,0.04946461704482,0.493004392591953,0.0109730376478292,14.2407109216091,0.2991637704088223,0.0798249914116275,0.0094257583316371,-1.2110222556447796,0.0364953362814051,0.3314249222236917,0.1148061116677268,0.1080619420377713,0.3488616152059787,0.3405739921726163
0.0,0.117905824930782,-1.5806780611919131,0.96349718866559,0.0027899624456039,-0.8387448145358758,0.7885720653325854,0.0153403503496601,1.2794186647966552,0.4947893282680021,0.0117060630359832,12.273553461046356,0.330208469674539,0.0721016263761531,0.0084100861401682,-0.990324955699018,0.0412087434994115,0.3195153163450446,0.1175624607074787,0.1055981179594093,0.3361385116506459,0.3312130521531103
0.0,0.1275176207615438,-1.3238509327409136,0.9655753493291764,0.0030097900489584,-1.018823436677353,0.7847598653450534,0.0150010929688263,5.381012201398923,0.4928068338801588,0.0206330980083546,9.735017328851931,0.3618459090225579,0.0465655511236692,0.0069983450287388,-0.5499607267432394,0.0689023404251525,0.2736278410204729,0.2295814117688485,0.1636178415115515,0.3071319524264997,0.3225674386559657
0.0,0.1339879621243172,-0.0293971011245952,0.9677659633691472,0.0034691094499331,-1.1668743127403076,0.788699005672963,0.0179748554853739,2.8909303216084123,0.4737477155643815,0.045332487013273,-0.480851482155999,0.3772361731485658,0.0174240723641894,0.012780526894927,-0.0275989426802323,0.0281752756098037,0.168232451111823,0.2488799580628442,0.1418137772627487,0.2555425649472143,0.3145528704991892
0.0,0.1346516446586029,-1.257509948868915,0.9702783499415464,0.003953431790949,-1.1510104236777423,0.792960663300293,0.0164389371599717,2.9518516040454457,0.4563479609163645,0.0529374365851472,-1.8063099437457937,0.3738791535090784,0.0299627821205757,0.0130680738570431,0.3500734341775744,0.0210917058356876,0.2877107083257366,0.2007617152135133,0.1252763749025119,0.2410904594448646,0.3070978633454801
0.0575460468574981,0.1289316137446392,-1.5190618615695473,0.9728998496910314,0.0040336027408372,-1.256628565959327,0.7957336668536875,0.0160478528341024,2.699996226965276,0.43856273024233,0.0503118471753662,-1.651558293039347,0.3657930928221517,0.0457083865268851,0.0136879649346267,-0.8091495521821717,0.0541654515529178,0.1909516916422988,0.2728244133387587,0.1215374318963536,0.3103897734886146,0.3001414550833807
0.0349539116495662,0.1195581446477901,-0.9306173803456804,0.975394978567054,0.0036703464157858,-1.2970522070220465,0.7966663705504644,0.0154256415021375,3.341867347614824,0.414869715219018,0.0414952239397141,0.2296763802378909,0.3728660006862065,0.0489637573636127,0.0132103669998521,-0.8241447845776722,0.0364496902763908,0.1902062863716413,0.2788994773769557,0.1213521561396314,0.3329104111361625,0.2936313706954915
0.0111294572854794,0.1108568692499259,-0.2102570747218952,0.9774530980348493,0.0028810613811828,-0.8840006152303639,0.7974004737859235,0.0133113204466555,4.170268999540159,0.3952267527197375,0.0174756463686692,1.235621719829309,0.3795202748638705,0.0507887873135353,0.0160748248956638,-1.0863896883755255,0.069691036083374,0.2481539807656947,0.1735465663699377,0.1812280440361647,0.3086739928477013,0.2875225423808371
0.0,0.105683842192759,-0.4631253293517168,0.978955074319434,0.0018257255833221,-0.0473877925081378,0.79242115516489,0.0076014902592668,0.1969327756355579,0.393863520261325,0.0177875702951673,1.4430220826350646,0.3851907506126087,0.0503084380268076,0.0123843424355605,-1.2824741160703514,0.0793219179812521,0.146684458059159,0.1193197752611563,0.1096460379943062,0.2666075124026497,0.281775913447861
0.0,0.1033662745334228,1.2247089508994162,0.979954350609586,0.0011271422846521,0.0326645377775753,0.7902339473848263,0.004987717954803,5.2591461817190215,0.3905392707074195,0.0158243085084794,4.005690021663,0.3940571489386035,0.0430927928596053,0.0121540185872783,-1.0018754423154173,0.0432584681864868,0.2950552747053115,0.2098580720141248,0.0897992623194914,0.1978915395478424,0.2763574678923245
0.0273164701346412,0.1025224833755119,0.2197374962212821,0.9805244112898732,0.000769845213389,-0.2652185296012375,0.787847297550028,0.0049243791675506,8.117397896722505,0.3859023700569849,0.0114038851008041,12.302868590961207,0.4271666814921181,0.0504843857192203,0.0087036754925195,0.538854241032606,0.0288142658890014,0.3126423709571428,0.1655057782157188,0.0937445436907558,0.1632753805118039,0.2712374394282333
0.0222992241183007,0.1033898270472854,6.09981109525317,0.9804598341034344,0.0009108860578594,0.8190612641253878,0.7857790505579453,0.0064147031082403,1.7837739834846311,0.3917814820410982,0.0158933824588989,3.1224925057782458,0.4616049821988686,0.0776477358867875,0.0087315323155752,-0.088283640138469,0.0310550201033384,0.300523988869183,0.163697335835755,0.0906277201906532,0.2314611258572885,0.266389663522915
0.0,0.1066990052538914,-0.6422807916297066,0.97998385570339,0.0013757770142981,-0.6081182783508745,0.7840004363817719,0.0067700136663398,1.3306087677038714,0.3973370855638058,0.0174090219276601,2.486500677671732,0.4956549672675209,0.0845133201250083,0.0076188849752934,0.1083164532938321,0.033219493168054,0.2954233531331273,0.1547050657141965,0.0894470529009515,0.2432311780020188,0.2617910437986203
0.0098161259560171,0.1111810213351489,-1.1280436899108233,0.979356454935144,0.0017483829282249,-1.246099834580376,0.7826974783367621,0.0064297528788302,3.100977693392205,0.4025935359465837,0.0167810698346953,5.3084182611183,0.5293522363134608,0.0768517782721949,0.00757822061781,0.1954252188600258,0.0340597389674025,0.2858949050907848,0.1546408115043798,0.0858637062191543,0.2584574813583543,0.2574211102987704
0.0,0.1146244751354901,-1.2599050563340417,0.978421199131548,0.0018677705398594,-1.1156750045406751,0.7829549279970077,0.0074659496052247,2.492534776513238,0.4081895757785068,0.0142549270484489,17.869263298399655,0.5640231854176859,0.0485247143622025,0.0092455446133856,-0.4079687316447349,0.0085621551698556,0.2898983814981751,0.1606073697601973,0.0888562433158023,0.2090977260891283,0.2532616519000665
0.0372876664261356,0.1152876639851209,-0.9324198398249108,0.9774909536268994,0.0014064943249968,-0.0938015429955072,0.7853929929555514,0.0082009538590811,-0.9702459963603528,0.4127355486962528,0.0014257904747195,-0.9827177679629524,0.5811678749409629,0.0028628642614353,0.0099385271950999,-0.1888778390437409,0.1036995887719271,0.0727261704295929,0.0453303709196078,0.1038935571278841,0.1795545591356142,0.2492964088705191
0.0,0.1129774881571384,-0.8899063242562986,0.976854088960641,0.0009374955417769,-0.2405710590557683,0.7801888909668973,0.0215281986017986,1.821312422691404,0.4089748640131238,0.0090754197691437,3.928276258125426,0.5854403291462021,0.0108194282957091,0.0072910746334143,-1.0356861193241005,0.0054028925865913,0.1516304470316011,0.1573319318903598,0.1578987500397439,0.2518939808398238,0.2455108144657699
0.0213923006872875,0.1071679637649456,-1.502399449344937,0.9762600901853808,0.0010379072718898,0.7734321189807782,0.7688552615173617,0.0318495538056464,-1.2892798446045295,0.4034568907212341,0.013048418725093,0.3929295497706255,0.5910128271924194,0.0144630424515833,0.0066639047121933,-1.0876650178387568,0.0519229499451073,0.1135294010692719,0.1544177131871877,0.1804416935815904,0.2765269370193869,0.2418917767103543
0.0,0.0996801136442102,-1.0199069605028028,0.9755959472248508,0.0012430855430901,-0.6275436980873095,0.7538524250358457,0.0389798720733338,-1.8228869557196448,0.3986613027398837,0.0137590665455983,-0.8995893607523726,0.5931016035843705,0.0131868115191373,0.0079180183393313,-0.8508319311641461,0.0592260602725553,0.1175481495624118,0.1564914410986251,0.1880272220015289,0.3155563436035662,0.2384274932733249
0.0,0.0921724718815109,-0.2530375651847176,0.9748644435784668,0.0016366694188173,-0.9374664482661368,0.7366817062527274,0.037436683928973,-1.0300907676479452,0.3935121129050826,0.0124083082001651,-0.0582567781271925,0.5942237605393075,0.0122622246586653,0.0084597258291878,-0.893979892344317,0.0537701530346028,0.1027179663703198,0.1610584607235538,0.2040576530320657,0.3046875919138653,0.2351072937315065
