glucose, eda_mean, eda_kurt, temp_mean, temp_std, temp_kurt, acc_x_mean, acc_x_std, acc_x_kurt, acc_y_mean, acc_y_std, acc_y_kurt, acc_z_mean, acc_z_std, hr_std, hr_kurt, hr_spectral_centroid, acc_z_spectral_bandwidth, acc_y_spectral_bandwidth, acc_x_spectral_bandwidth, eda_spectral_bandwidth,datetime_spectral_bandwidth,time
0.3534618045539504,0.0333319550069614,6.282171523967984,0.0370357154075703,0.0084489344269695,-0.9705664661130008,0.6634692693596124,0.0910206866224751,-0.1184122392617532,0.439660235336539,0.1214058511448784,-0.2954784530046304,0.385255688590795,0.1057536059258765,0.0488178482329006,1.891574451331845,0.07351115301206,0.2921922515076251,0.3594049604254746,0.2335632364582381,0.455259537772924,0.0625120390600264,500
0.5271615357553532,0.0334246261208589,8.316498815815354,0.0391184545311764,0.0097869906310826,-1.6396802316302368,0.6509762659771686,0.0830121974552254,0.1690084955685762,0.3873383364180054,0.1248393994707197,-0.648012296689175,0.429029319148179,0.1215502906018737,0.0466948634501635,0.6617394352377364,0.0427178930750958,0.3176318797675961,0.355847516915736,0.2583343890791326,0.4495086682593171,0.0624508395123691,501
0.5479495052477131,0.0322964321582052,9.392125983026313,0.0409382126590232,0.0084649361143457,-1.6644503591209976,0.6559564551013107,0.0792462278888139,-0.8784497365366248,0.3738528259258946,0.1215680545631491,-0.4762851408316719,0.4582153302851856,0.1094847128863438,0.0627427271733552,-0.3386766813265791,0.0508769302059402,0.2568809785658431,0.2926040510004419,0.2319086894368626,0.4352829962179608,0.0623898193545618,502
0.546355359419258,0.0321917634884326,0.1958357891989299,0.0415301397832575,0.0079073355697835,-1.6144499120591171,0.6818519245780076,0.08828445829587,-0.7481970234939377,0.3654722647127592,0.1150593855104757,-0.3033782853539937,0.4481768577985732,0.1156303920749164,0.0686354198117523,-0.1937139445128388,0.0082628001114399,0.29413791087581,0.2531879359508595,0.2405859548091664,0.4118734986725816,0.0623289777119393,503
0.6452166824956796,0.030948341565369,2.398547690811112,0.0418564473064238,0.007371050125525,-1.5841094187852387,0.701264790060819,0.0927910894686744,-0.5965838300163431,0.3453602305475504,0.1052581180285223,0.7893097022626829,0.4100171191446209,0.1134293302271838,0.0732404509617478,-0.7939752607148289,0.0578870056123807,0.3259341937356592,0.2549983097056579,0.214370225662941,0.4052885854345531,0.0622683137157951,504
0.6528422259239571,0.030021880991567,4.662405212675491,0.0403937804303441,0.0060594932119844,-0.8398679594808756,0.7160961353953231,0.0913029204802,-0.3841514823591825,0.353971480163727,0.0990494496432134,1.0305237461496968,0.4119757156327278,0.1188090721078119,0.0858027505345876,-1.0897366523093928,0.0606699976313462,0.297492476533729,0.2272033962792427,0.2750781533800263,0.4126306108115359,0.0622078265033296,505
0.5763239756110865,0.0299914179151944,3.6216977080543553,0.0393436155175123,0.0046460211795864,-1.276314724288366,0.7584416447133054,0.0845457394738623,-0.2379851306653368,0.36856879663982,0.0903937824385391,1.1210178174916463,0.3789224190076322,0.095211855113892,0.0953664279647119,-1.153153902476706,0.0028481447898225,0.2699978721571576,0.3092982217006295,0.202156925206027,0.423167621180036,0.0621475152176,506
0.7499575609604385,0.0336275274545465,18.336730662726858,0.057446207004869,0.0766976239244371,10.880855582369971,0.75421371597229,0.0845173232875664,-0.1999577657592222,0.3602327730216546,0.0776780278100627,0.9192115713252602,0.3753983837107936,0.0911303584289107,0.0827857110977301,-0.014280243887105,0.1048612441079972,0.2641790273333771,0.3404316228521447,0.2379680162279008,0.4545934183417353,0.062087379007464,507
0.9052992544762823,0.0451413500906349,0.2038360883978343,0.1272821737081829,0.1491403458262949,-0.7978136132231866,0.7400390688522458,0.0876958336941902,-0.406279775575447,0.3895958093531766,0.1121429289376572,-0.0522673058047065,0.3789898236937145,0.0897949717082621,0.0470346990163648,0.7743980091814961,0.0735703341983376,0.26559083586358,0.2868219396933292,0.2261950737400687,0.4411775191460693,0.0620274170275371,508
0.9401905295392512,0.058195467076008,-1.533401476078224,0.1991058897439926,0.1728079994349656,-1.9485836933303653,0.734562741893518,0.087141866914654,-0.2901968788175773,0.4351618819035385,0.1359379331417965,-0.9554219454643408,0.3885776032307993,0.0925034883748613,0.033650475896784,-0.2468650361166395,0.0678023076089982,0.296836143571716,0.2548378039417027,0.2300334521761088,0.4419891335060589,0.0619676284381364,509
0.9051723639361009,0.0695931988046265,-1.497889084655737,0.2695654468352443,0.1666230397459477,-1.4952258196369768,0.7446517221192311,0.0928122689514574,-0.6252838638612475,0.4696773911843168,0.1242598940662334,-0.9209601705623932,0.3747023563842089,0.1007868545676042,0.0449669280863723,-1.0565810158416222,0.0621777709446263,0.2850250282910734,0.3157640622011039,0.2275102395136564,0.440390331521181,0.0619080124052335,510
0.9955037251222526,0.0808921329422815,0.1826785602854368,0.3399229778545626,0.1260374707022932,2.471929096653881,0.7126920390607214,0.0877805319467536,0.2838365072758062,0.4825401922919818,0.1229185648631861,-0.7936368744560234,0.4005469631197851,0.1211996995340534,0.0526245521515623,-1.1608175264020213,0.0672848799791463,0.2790886996232222,0.2624751518836436,0.2367831047122711,0.4452003827765635,0.0618485681004062,511
0.9596132810874538,0.0859729076584678,0.4207969857027223,0.392949269671745,0.0059135865997514,3.728775336542265,0.6946132874752008,0.1019014817211588,-0.4343785250705454,0.451120257140523,0.1643907932561302,-0.1007398325735895,0.4095183556014161,0.1291191593456393,0.0660728029397033,1.3098176181040562,0.0799372174404955,0.2695404091151743,0.2891919162954903,0.2694631369457829,0.4474479799407069,0.061789294700789,512
0.9169952683787095,0.0822189957261559,-0.6235394923713868,0.3916405214386682,0.0078280512919216,0.4360352535607239,0.6795467647250137,0.1047087329910927,-0.5201407622984786,0.409006876424372,0.1626871325102516,-0.5301098526540291,0.414644162856482,0.1293429302733711,0.0847439611087143,-0.3288406130316215,0.0118236524280433,0.2594439762275562,0.3687658261993969,0.2421992181177102,0.4524712145771411,0.0617301913890273,513
0.8824807150905851,0.0768690810283537,-0.3778963445537919,0.3863131773205592,0.0114613855621084,-1.310613692147478,0.6553413056558363,0.1069040281946158,-0.3902457531762806,0.363570951684738,0.1486230933399745,-0.637500632603071,0.4443747353626643,0.1374382544949593,0.08835033559934,-1.1226880331105662,0.0612945569058725,0.2648641505013578,0.3112192675384372,0.2859563188158611,0.4770680822357478,0.0616712573532264,514
0.9969567930729378,0.0735710018552596,-0.323208668179384,0.3803744097167689,0.0315010525407375,31.49713659506376,0.6190849913541701,0.0857363082394219,-0.0622288646286204,0.3344103534179763,0.1483302941605777,-0.7283391959070684,0.488536111506461,0.1127564352165509,0.0824385137830906,-0.9079631229848282,0.0403868740890723,0.3015986885221166,0.2654906597135802,0.2550829415710673,0.4573952780216113,0.0616124917869083,515
0.9415068354469942,0.0677903376485346,-0.3024607528889205,0.3785333961572693,0.0307747437481013,33.52651498795314,0.6122039602779675,0.0814561791620088,-0.2267626780538516,0.3601384675048336,0.1625722545171424,-0.904528547646219,0.4775607450171086,0.1035438599640464,0.0688457939302894,-0.5608122636662296,0.0472220268821967,0.2869672713971564,0.2695989835172031,0.2434203775439509,0.453201333180315,0.0615538938889642,516
0.9662778367283019,0.0653151041024322,0.6238763886486636,0.3766904769383803,0.0300709557393313,35.63193754561572,0.6120542044752334,0.0809950762418629,-0.1022542198911167,0.4270612840311641,0.1592307606853106,-0.7109908706315542,0.4866645340010793,0.1016940433177475,0.0585200757115853,0.8266140805636626,0.0855994793880605,0.2948530773931753,0.25480776482313,0.2581468105005706,0.4553189554769775,0.0614954628636067,517
0.8490602816581142,0.0624518540138415,1.8092015371135093,0.3765284958902676,0.0301694068656045,35.00962287742948,0.6074973384937284,0.0853514010609846,-0.502332760064117,0.460646659023065,0.1571346753961935,-0.1317482688316089,0.5239431756183767,0.0934970031106382,0.0382554043705256,0.4426272412365386,0.0412344413040128,0.2839912743388971,0.3028452390095787,0.2577435433674743,0.4576904136359412,0.0614371979203272,518
0.8759542601598687,0.061355760692045,2.890239913507681,0.3738538296424272,0.0313157570485831,28.09163245102172,0.6158899669073405,0.0864707783057106,-0.4833810198221857,0.4773992457812296,0.1346233545601927,0.5920641100717736,0.5298538972110042,0.0906180383694086,0.0310753924860622,-0.3329075538822033,0.0406524618035907,0.279350391945977,0.3348837289501699,0.2660098137669643,0.4227012595027427,0.0613790982738503,519
0.6097677232907943,0.0587037948550352,9.1117590732711,0.3668710538715251,0.0219921428920819,-0.4100343049140145,0.6623752656085689,0.1241164617956995,-0.443399745283827,0.517955538465439,0.1056558615962262,-0.1795872957059359,0.5193774239890409,0.0875524182438497,0.03838535961622,-0.6832749567450427,0.0535001045699801,0.3048216188260057,0.246807531368346,0.2535823315744751,0.3886162639328357,0.0613211631440874,520
0.5253539301515473,0.057004433356574,6.751644349658539,0.3508642479451339,0.0294742743223985,-1.274726671988156,0.6963970671935474,0.1340952424961494,-1.068109593024115,0.5136084982952138,0.1028654548358703,-0.0137244680950856,0.5293417720768323,0.0961984336352579,0.0332310007415227,-0.4673978046773919,0.0181095236124935,0.3168662006709283,0.2447956474874977,0.2324363722709455,0.3894775713377212,0.0612633917560953,521
0.5452253297617775,0.053626319231857,5.750160280692901,0.3342058530966966,0.0296110974947802,-1.423260661852615,0.7081582620526664,0.1323972231383259,-0.9664078319491582,0.4918582496903589,0.0974044484038761,-0.116772363337493,0.5181836501568551,0.1082113086041862,0.0322209703509728,-0.0303508534489784,0.0367489881515723,0.2485846457815993,0.284094743799402,0.2703267208965432,0.3949936422076375,0.0612057833400317,522
0.5494161823234943,0.0498062139063956,3.757276286527415,0.3197426312758495,0.0218830186802018,-1.011463554015335,0.736078845090578,0.1184214412576224,-0.5311713935559004,0.5025842697684288,0.0971365265156111,-0.1743102639982918,0.501958968611195,0.1051644206941445,0.0424290602079607,-0.4858554424691115,0.0431372283624378,0.2566194892819843,0.2439311459506824,0.2350434299364229,0.3834993906530834,0.0611483371311107,523
0.5713867089891363,0.0448502682824515,7.246256863165245,0.310951677922622,0.0124182054652679,1.901886660805588,0.7542071279311803,0.1081728459939746,-0.2314144312424328,0.5172803849595705,0.0913146795248549,-0.2572783332754746,0.4726799089113842,0.1109300841440755,0.0708326954899948,-0.7394619402661426,0.0359654059758219,0.2715199051678425,0.249078512268131,0.2416786516466928,0.367939542409553,0.0610910523695627,524
0.6164191014442439,0.0403849621926576,-0.2392659737976719,0.3076548871786819,0.0062739753045438,-1.3152919571168002,0.7166415625914724,0.0979572167904191,-0.1880543283468978,0.5004378168596817,0.0871637403891124,0.0872990607327293,0.4638166337537879,0.1168162275168391,0.0760407360247205,-0.6453041636428813,0.0712435864995603,0.2652822854411303,0.2551406793620709,0.2615474291764588,0.4232319953884302,0.0610339283005908,525
0.3935922693418096,0.037131490849848,1.0968653330019236,0.3082808229935607,0.0057499120034214,-1.1138846586784448,0.7005895324476101,0.0851348750653907,-0.1276685968667963,0.5063406445227584,0.092807627601478,-0.0766714162412798,0.4662806408522953,0.1108239800576151,0.1037703994032095,-0.9756425460281656,0.0692990646763707,0.3281836787882851,0.2551910627236027,0.2646490335553453,0.4172980013265014,0.0609769641743279,526
0.33527867437817027,0.03464038753171,0.2928036685975757,0.3098903722318205,0.0043891374226976,-0.7821562126007233,0.7220830284255375,0.0749196193516175,-0.521882537834677,0.5480172412983605,0.1138972937240038,-0.3336439441449941,0.4690245927401898,0.1029458034237354,0.1110408669446566,-1.2424851722361083,0.0682936695228752,0.2622958769565259,0.2385777029728054,0.2467650846639838,0.4319677124335059,0.0609201592457989,527
0.33879956664610267,0.0348374993297692,36.52226431624558,0.3124527511648605,0.0043929537614203,0.0304808553032542,0.7104430411910105,0.080760998982677,-0.4478723321950566,0.5300885587303733,0.1126554477098752,-0.0929281611609722,0.480328265194779,0.1068039087296197,0.1218091433357523,-1.574432417002046,0.0063653498045663,0.2523427872006871,0.2309346802872779,0.2379373282009981,0.4476203116403026,0.0608635127748748,528
0.39079127637321504,0.0352999180613981,23.094978580444987,0.3162552745929534,0.008433119652408,-0.4020147635758109,0.701448278151798,0.0806964887064811,-0.3482136775517763,0.549503870160187,0.1137049196433182,-0.3764934506462913,0.5045274296227769,0.0954926555609868,0.1042581780709774,-1.4325459871902542,0.0212112248552475,0.2888939858216378,0.2841271129583666,0.2341773776623853,0.448336359780433,0.0608070240262363,529
0.25957936753812044,0.0344359011782176,18.27215520269102,0.320850845505471,0.0118071707288549,-1.4994204840037904,0.7054870224466344,0.0777552095011749,-0.1607423459821544,0.5836849953471688,0.1046378451753045,-0.6066292632863362,0.54200939054837,0.0836237397458628,0.1034001013976373,-1.3550314163674506,0.0134709760885373,0.2359079289218295,0.2580099867823714,0.2323101193261235,0.4416952229161335,0.0607506922693342,530
0.3058380374601707,0.033775078151104,16.69062834792689,0.3262409297942517,0.0118804416442543,-1.3741199494005791,0.7097352417851064,0.0768063042933951,-0.1206041878598132,0.6056774165377864,0.1046658454294248,-0.4613992187465743,0.5345922805956341,0.0848897750370403,0.1025503912861525,-1.2714573758143404,0.0262009670223142,0.248842964270351,0.2906989440580416,0.2309634032700438,0.4448711562856007,0.0606945167783436,531
0.23424288193054524,0.036164907350911,18.67523502748053,0.3296286058321555,0.0082094742791316,-1.1224302571976768,0.725491853541267,0.0765141102763157,-0.6810167218600807,0.67142063002433,0.0886506546255409,-0.095666460920138,0.5148238456771453,0.0883332761948123,0.0970242802854195,-1.4608427748100647,0.0669518332179704,0.2638225411319082,0.3187455519061592,0.2601325180228283,0.4109220756893541,0.0605826317142174,533
0.2245892257786109,0.0355748185650382,16.118986157751188,0.3265326422700383,0.009855388493097,-1.627044275597732,0.7293993113149251,0.0734115529228165,-0.6280319902762237,0.661772484536731,0.1025467029572402,0.2149129925682431,0.5031728496919236,0.0874566132305296,0.0872864401797142,-1.2106650801188412,0.0376860527703016,0.2714629944199502,0.2680221612469421,0.2186383714235114,0.382928879808972,0.0605269207127263,534
0.36858869855403453,0.029938752733087,-0.1149561281272286,0.206254751060154,0.0041879371605107,-0.1857169304417465,0.6422354010147332,0.0853781300762388,-0.2941703015868535,0.5748678450395937,0.094742045230225,-0.9991206799845735,0.5776545737782206,0.0719130135042283,0.0221089220847096,0.5065655553772683,0.060900166637324,0.2749588477373639,0.2549885275409297,0.234412271808458,0.4185654603375529,0.050450280394557,773
