glucose, eda_mean, eda_kurt, temp_mean, temp_std, temp_kurt, acc_x_mean, acc_x_std, acc_x_kurt, acc_y_mean, acc_y_std, acc_y_kurt, acc_z_mean, acc_z_std, hr_std, hr_kurt, hr_spectral_centroid, acc_z_spectral_bandwidth, acc_y_spectral_bandwidth, acc_x_spectral_bandwidth, eda_spectral_bandwidth,datetime_spectral_bandwidth,time
0.22670226493405787,0.0527640158024563,-0.7515757712779725,0.8166257324840764,0.0134456483407895,-0.4704344768841388,0.4402381896204571,0.0854672070649126,0.4140349337241731,0.6511907529987824,0.0432893843632354,0.8943815126032852,0.5437808308494784,0.0729634133785778,0.0488292479194934,-1.0499268449302128,0.0058448345314733,0.2859828400158959,0.2062220538099395,0.3227817899590697,0.3518250238645814,0.1687202047614341,60
0.40140252196792126,0.0494953906572568,-1.125517657239359,0.825043566878981,0.0219201108180678,-1.076810420573477,0.3945362749868563,0.0671627226914494,1.248084895294912,0.6446007992435038,0.0501464050447156,2.186191981859993,0.5532005868107303,0.0719059508896824,0.0411839655454935,-1.1209524608402843,0.0687226881399631,0.3070503771650268,0.2272903211895954,0.2964837020922923,0.3284659956938181,0.1675287018749267,61
0.5146515007646962,0.0466667137680814,-1.1669539509692837,0.837392101910828,0.0235555901805094,-1.398925495493805,0.3842313465496605,0.0661649985842206,0.4509289079359404,0.6456535143397497,0.0525707542340637,1.9990867655177804,0.5392704762791853,0.0801359034647855,0.0405424143032197,-1.0782741359456312,0.0047283728885985,0.2592812272455255,0.2100074755230117,0.2722154610900925,0.3293356889936534,0.1663620685397351,62
0.48795499787292584,0.0438456260516969,0.1174088863850952,0.8487684076433122,0.0177001349061997,-1.0879648299430038,0.4221693156649552,0.1030329265152229,0.583968792995035,0.6407836828674318,0.0627951757185964,-0.0261178828807593,0.5243361587183308,0.0785956140078115,0.0380094297766458,-1.0090328094198504,0.0442877354201786,0.277654573204709,0.2633240948000876,0.3452669968102835,0.3396794111325826,0.16521945226656,63
0.480474627120739,0.0408994124542215,-1.0871664171081032,0.8557859872611465,0.0103483119421505,0.4015954830794785,0.4595587309976846,0.125654076181263,-0.828251560541887,0.6306803608901785,0.0704731151650536,-0.7368004237288015,0.5077511332588176,0.0876945281113809,0.0352112087503365,0.1819111992981725,0.1052178923115488,0.3217350996111847,0.2371967002843907,0.2553474500494802,0.3494591055394386,0.1641000408851023,64
0.5200450368478856,0.0388081952741375,-1.4599794345373729,0.8560774522292994,0.0098015707215921,0.1308972709365377,0.4944600175341454,0.1304603750483091,-0.82889372946283,0.62899835487966,0.0761159123206245,-1.045273281090356,0.4814774900645801,0.0973507207682299,0.0383811543948428,-1.0065059349311354,0.0646094877684435,0.2465796594054743,0.2359717378856219,0.2917398377987386,0.3248169932507616,0.1630030601274011,65
0.4321377553506946,0.0369109183912354,-0.6194499791961423,0.8499210191082804,0.0142108104288255,-1.328076194218974,0.5532945386869805,0.1028047893561077,0.684261784290515,0.6454655075261017,0.0782013605432927,-1.0772347366747768,0.4541821597118728,0.0769344118650919,0.0351146629183911,-1.3117246116833396,0.0500838594664307,0.3160258718796519,0.2288339029311152,0.3499525190460231,0.3261704628805058,0.1619277713857053,66
0.4908059789170965,0.03517485460766,0.6669869616472646,0.8416937579617835,0.0148563005992554,-1.634072183861266,0.5873139443997002,0.0735611581406652,0.6934138851670646,0.6350987557967822,0.0840295090778402,-1.302324887515214,0.4391908066318927,0.0664361117131632,0.0489216302517033,-0.3713191441388819,0.0837346047607133,0.2995419412379106,0.2561274643454528,0.2440500632372779,0.3076601344980408,0.1608734696301905,67
0.5015270750265818,0.0343306171688137,0.4584503640556581,0.8337987261146498,0.012752476261208,-0.9112501177807082,0.5685812653109165,0.0822233943733139,0.6937303122068332,0.6167663184279385,0.0860246952394835,-0.9902507510015705,0.4315457650273223,0.0558784684464937,0.0706090382970756,-1.2638562789489796,0.0583939377811723,0.2946673003313078,0.2291442182435541,0.3187931266939988,0.2292332693858604,0.1598394814732412,68
0.48648989719887537,0.0341675540760932,34.43460399587747,0.8279408917197453,0.0069456935705294,1.4088564281126978,0.552512266211394,0.0818020299440272,0.3039057928008422,0.5956784826031762,0.092984510191611,-0.7615001406859907,0.44222570479384,0.0599230063521668,0.0702774602271603,-1.440183387411309,0.007789133918267,0.2382763250518117,0.2445044886520787,0.2492487995783832,0.3266496500375754,0.1588251633682696,69
0.5337543546965918,0.0343000039541296,17.07821459462589,0.826151337579618,0.0036550198888575,-1.1194543144472435,0.5623659595679944,0.0870273139658958,0.0539438383505626,0.5697096103525999,0.0891935158153017,0.0058485963900798,0.4606681725037257,0.0536952176127769,0.0726230410734994,-1.423932789237826,0.0114295672978275,0.2208676966404576,0.2769471152926779,0.2362021845431683,0.330563330492245,0.1578298999321714,70
0.3914345318920002,0.0356614459014823,1.6569047972314386,0.8270063694267518,0.0044815528717463,-1.109530959156055,0.5502552693323043,0.0816847178309304,0.2191299147891645,0.5541549489624082,0.0696881530214783,0.4349837686698166,0.4579930452061599,0.058279620447137,0.0695536742885504,-1.280497289572011,0.0219114400696716,0.2521461208107224,0.2485909287463571,0.2371057333596108,0.3514577826406748,0.1568531023815204,71
